ID,BCR,AOU_52,CommonName,ScientificName,Introduced,BD-g,BD-g_s,BD-g Area,BD-g_com,GlobalPopEst,PS-g,PS-g_s,PS-g_com1,PS-g_com2,PS-g_com3,PT-r,PT-r_s,PT-r_com,TB-r,TB-r_s,TB-r_com,RD-b,RD-b_s,RD-b_com,pPop,pPop_s,SubstShared,RCS-b,RC,UCC,TNC,TNC-group,CBSD,Action,RS,UCS
3745,23,1623,Northern Waterthrush,Parkesia noveboracensis,FALSE,1,Natureserve 3.0,7567023,,19000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & Nwt,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3746,23,1625,Golden-winged Warbler,Vermivora chrysoptera,FALSE,2,Natureserve 3.0,1392211,,410000,4,PIF BBS-based calculation 2012,,,,5,BBS-08,,4,TB-c,Default to global sans regional difference justification; continued introgression with BWWA in BCR23 (PIFTC; Will).,4,bbs07,,9.8,BBS,US-MX,18,TRUE,TRUE,TRUE,TBTC,FALSE,IM,FALSE,FALSE
3747,23,1626,Blue-winged Warbler,Vermivora cyanoptera,FALSE,2,Natureserve 3.0,1782709,,810000,3,PIF BBS-based calculation 2012,,,,2,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,13.6,BBS,US-MX,15,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
3748,23,1627,Black-and-white Warbler,Mniotilta varia,FALSE,1,Natureserve 3.0,5369441,,20000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,Will,Loss of native herbacious ground cover due to spreading invasive earthworms and deer browsing.,2,bbs07,,0.4,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3749,23,1628,Prothonotary Warbler,Protonotaria citrea,FALSE,2,Natureserve 3.0,2172187,,1600000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.2,BBS,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3750,23,1632,Tennessee Warbler,Oreothlypis peregrina,FALSE,1,Natureserve 3.0,4755556,,69000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,Will,Accept BBS 07; but actual breeding should be confirmed for this species because of late/lingering migrants. (Will),0,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3751,23,1636,Nashville Warbler,Oreothlypis ruficapilla,FALSE,2,Natureserve 3.0,2763151,,32000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.1,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3752,23,1639,Connecticut Warbler,Oporornis agilis,FALSE,2,Natureserve 3.0,1178290,,1700000,3,PIF BBS-based calculation 2008,,,,5,BCR12bbs08,'Low reliability in BCR; use PT in adjacent BCR (Will)',4,Will,Loss of native herbacious ground cover in aspen forests due to spreading invasive earthworms and deer browsing; not as much a problem in bog habitats.,1,bbs07,,0,BBS,CA-US,15,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3753,23,1643,Mourning Warbler,Geothlypis philadelphia,FALSE,2,Natureserve 3.0,2693721,,17000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,3,Will,Continued loss of dense forest and edge shrubs.,2,bbs07,,0.6,BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3754,23,1644,Kentucky Warbler,Geothlypis formosa,FALSE,2,Natureserve 3.0,1969383,,2800000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,Will,Loss of appropriate understory structure to invasive earthworms; buckthorn; and overabundant deer browsing.,1,Will,BBS 07; also confirmed breeding records in s.w. WI and n.e. IA; locally in MN and n. IN. (Will),0.1,BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3755,23,1650,Common Yellowthroat,Geothlypis trichas,FALSE,1,Natureserve 3.0,11108512,,87000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,5.6,BBS & RngG,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
3756,23,1656,Hooded Warbler,Setophaga citrina,FALSE,2,Natureserve 3.0,1999482,,4600000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,Will,Loss of appropriate understory structure to combination of invasive earthworms; buckthorn; and deer browsing.,1,bbs07,,0.2,BBS,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3757,23,1657,American Redstart,Setophaga ruticilla,FALSE,1,Natureserve 3.0,6655743,,39000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,1.4,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3758,23,1659,Cape May Warbler,Setophaga tigrina,FALSE,2,Natureserve 3.0,2563513,,7100000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,Will,Accept BBS 07; also some detections in MN during breeding season in BCR. (Will),0,BBS,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3759,23,1660,Cerulean Warbler,Setophaga cerulea,FALSE,2,Natureserve 3.0,1234266,,620000,3,PIF BBS-based calculation 2008,,,,4,BBS-08,,4,TB-c,Default to global; particular lack of appropriate forest management in BCR23 (Will).,2,bbs07,,1.7,BBS,US-MX,15,TRUE,TRUE,TRUE,TBTC,FALSE,MA,FALSE,FALSE
3760,23,1661,Northern Parula,Setophaga americana,FALSE,2,Natureserve 3.0,3351228,,13000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3761,23,1663,Magnolia Warbler,Setophaga magnolia,FALSE,2,Natureserve 3.0,3645972,,39000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3762,23,1665,Blackburnian Warbler,Setophaga fusca,FALSE,2,Natureserve 3.0,2020085,,10000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.1,BBS,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3763,23,1666,Yellow Warbler,Setophaga petechia,FALSE,1,PIFSC-08,14182963,Remove 1M km2 from sw US; per BNA; NS appears to be more generous in designating dist.; primarily in the the sw US portion. BNA indicates spp. Restricted to riparian areas in this region.,94000000,1,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,2,BBS & RngG & Nwt,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3764,23,1667,Chestnut-sided Warbler,Setophaga pensylvanica,FALSE,2,Natureserve 3.0,2414630,,19000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,1,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3765,23,1669,Black-throated Blue Warbler,Setophaga caerulescens,FALSE,2,Natureserve 3.0,1144681,,2100000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,Will,Changes in forest understory due to compounded effects of invasive earthworms and deer browsing.,1,Will,Rare summer presence in MN; confirmed breeding in WI (Atlas). TW,,,CA-US,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3766,23,1670,Palm Warbler,Setophaga palmarum,FALSE,2,Natureserve 3.0,3359662,,13000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07;onatl,,0,BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3767,23,1672,Pine Warbler,Setophaga pinus,FALSE,2,Natureserve 3.0,2071023,,13000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.6,BBS & RngG,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3768,23,1673,Yellow-rumped Warbler,Setophaga coronata,FALSE,1,Natureserve 3.0,9819251,,130000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & Nwt & RngG,CA-US-MX,7,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3769,23,1674,Yellow-throated Warbler,Setophaga dominica,FALSE,2,Natureserve 3.0,1928389,,1800000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.1,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3770,23,1677,Prairie Warbler,Setophaga discolor,FALSE,2,Natureserve 3.0,1565057,,3500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,Will,Continued loss of open; scrubby habitats.,1,Will,Still scattered breeding in WI; MI; possibly MN. (Will),,,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3771,23,1686,Black-throated Green Warbler,Setophaga virens,FALSE,2,Natureserve 3.0,3306080,,10000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.1,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3772,23,1695,Canada Warbler,Cardellina canadensis,FALSE,2,Natureserve 3.0,2756662,,3700000,3,PIF BBS-based calculation 2008,,,,5,BCR12bbs08,Low reliability in BCR; use PT in adjacent BCR (Will).,4,Will,Loss of native herbacious forest ground cover and sapling understory due to spreading invasive earthworms and deer browsing.,2,bbs07,,0.1,BBS,CA-US-MX,16,TRUE,TRUE,TRUE,TBTC,FALSE,IM,FALSE,FALSE
3773,23,1704,Yellow-breasted Chat,Icteria virens,FALSE,1,Natureserve 3.0,6147428,,13000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3774,23,1813,Eastern Towhee,Pipilo erythrophthalmus,FALSE,2,Natureserve 3.0,3152315,,28000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,1.8,BBS,,14,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
3775,23,1835,Chipping Sparrow,Spizella passerina,FALSE,1,Natureserve 3.0,13328298,,230000000,1,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (Will).,5,bbs07,,3.5,BBS & RngG,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3776,23,1836,Clay-colored Sparrow,Spizella pallida,FALSE,2,Natureserve 3.0,3205847,,56000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,Will,Continued decline in appropriate brushy habitat.,3,bbs07,,1.2,BBS,CA-US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3777,23,1838,Field Sparrow,Spizella pusilla,FALSE,2,Natureserve 3.0,3993359,,7600000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,4.8,BBS,,16,TRUE,FALSE,FALSE,,TRUE,MA,FALSE,FALSE
3778,23,1841,Vesper Sparrow,Pooecetes gramineus,FALSE,1,Natureserve 3.0,6346442,,28000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,1.6,BBS,CA-US-MX,14,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
3779,23,1842,Lark Sparrow,Chondestes grammacus,FALSE,1,Natureserve 3.0,5600832,,7500000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG,US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3780,23,1847,Savannah Sparrow,Passerculus sandwichensis,FALSE,1,Natureserve 3.0,13727335,,170000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,2.2,BBS & Nwt & RngG,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3781,23,1848,Grasshopper Sparrow,Ammodramus savannarum,FALSE,1,Natureserve 3.0,5209138,,31000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,Will,Continued conversion of grassland and CRP to corn ethanol and biofuel production.,2,bbs07,,0.9,BBS & RngG,US-MX,14,TRUE,FALSE,FALSE,,TRUE,IM,FALSE,FALSE
3782,23,1850,Henslow's Sparrow,Ammodramus henslowii,FALSE,2,Natureserve 3.0,1091291,,400000,4,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,TB-c,Default to global sans regional difference justification; gains due to CRP likely to decrease as CRP is lost to corn ethanol (Will).,3,bbs07,,7.3,BBS,,18,TRUE,TRUE,TRUE,TBTC,FALSE,IM,FALSE,FALSE
3783,23,1851,Le Conte's Sparrow,Ammodramus leconteii,FALSE,2,Natureserve 3.0,2855031,,8100000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.2,BBS,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3784,23,1857,Song Sparrow,Melospiza melodia,FALSE,1,Natureserve 3.0,10280291,,130000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,7.2,BBS & RngG & Nwt,CA-US,11,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
3785,23,1858,Lincoln's Sparrow,Melospiza lincolnii,FALSE,1,Natureserve 3.0,7530002,,72000000,1,PIF BBS-based calculation 2008,,,,3,Will,no data,2,TB-c,Default to global sans regional difference justification (Will).,1,bbs07;onatl,BBS 07; also supported by WI Atlas. (Will),0,BBS,CA-US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3786,23,1859,Swamp Sparrow,Melospiza georgiana,FALSE,1,Natureserve 3.0,6008464,,28000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07;onatl,,2,BBS,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3787,23,1861,White-throated Sparrow,Zonotrichia albicollis,FALSE,1,Natureserve 3.0,5636689,,140000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & Nwt,CA-US,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3788,23,1866,Dark-eyed Junco,Junco hyemalis,FALSE,1,Natureserve 3.0,10123829,,200000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG & Nwt,CA-US,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3789,23,1885,Summer Tanager,Piranga rubra,FALSE,2,Natureserve 3.0,3270144,,12000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Will,Currently expanding into available forest in BCR23.,1,Will,Sparse but regular occurrence in MN. (Will),,,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3790,23,1886,Scarlet Tanager,Piranga olivacea,FALSE,2,PIFSC-08,2750748,Add 150;000 km2 to range; missing range in southern Ontario and north of  St. Lawrence River in Quebec,2200000,3,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=3 (Blancher email; Dec. 20; 2008),,1,BBS-08,,3,TB-c,Default to global sans regional difference justification (Knutson; Will).,4,bbs07,,2.7,BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3791,23,1899,Northern Cardinal,Cardinalis cardinalis,FALSE,1,Natureserve 3.0,5833568,,120000000,1,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,2.4,BBS & RngG,,7,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3792,23,1903,Rose-breasted Grosbeak,Pheucticus ludovicianus,FALSE,2,Natureserve 3.0,3765510,,4100000,3,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=3 (Blancher email; Dec. 20; 2008),,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,4.3,BBS,CA-US,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3793,23,1912,Indigo Bunting,Passerina cyanea,FALSE,1,Natureserve 3.0,5858023,,78000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,3.8,BBS & RngG,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3794,23,1917,Dickcissel,Spiza americana,FALSE,2,Natureserve 3.0,3458339,,20000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (Knutson; Will).,2,bbs07,,0.8,BBS,US-MX,14,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
3795,23,1918,Bobolink,Dolichonyx oryzivorus,FALSE,2,Natureserve 3.0,3873291,,8000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,7,BBS,CA-US,16,TRUE,TRUE,FALSE,,TRUE,MA,FALSE,FALSE
3796,23,1919,Red-winged Blackbird,Agelaius phoeniceus,FALSE,1,Natureserve 3.0,13613892,,130000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,6,BBS & RngG,,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
3797,23,1927,Eastern Meadowlark,Sturnella magna,FALSE,1,Natureserve 3.0,7284660,,33000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,Will; Knutson,Continued grassland fragmentation and especially conversion of grass and CRP to ethanol corn production.,3,bbs07,,4.1,BBS & RngG,,15,TRUE,FALSE,FALSE,,TRUE,IM,FALSE,FALSE
3798,23,1928,Western Meadowlark,Sturnella neglecta,FALSE,1,Natureserve 3.0,6708072,,85000000,1,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large grassland dataset; score changes to PS=1 (Blancher email; Dec. 20; 2008),,5,BBS-08,,4,Knutson; Will,Loss of grassland and existing CRP to row crop biofuel production.,1,bbs07,,0.1,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3799,23,1929,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,FALSE,1,Natureserve 3.0,4745053,,11000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,Knutson; Will,Loss of appropriate emergent wetlands due to draining and invasive vegetation.,2,bbs07,,0.9,BBS & RngG & Nwt,US-MX,14,TRUE,FALSE,FALSE,,FALSE,IM,FALSE,FALSE
3800,23,1933,Brewer's Blackbird,Euphagus cyanocephalus,FALSE,1,Natureserve 3.0,4740320,,20000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.4,BBS & RngG,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3801,23,1934,Common Grackle,Quiscalus quiscula,FALSE,1,Natureserve 3.0,8190985,,61000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,4.8,BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3802,23,1943,Brown-headed Cowbird,Molothrus ater,FALSE,1,Natureserve 3.0,11227125,,120000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,2.7,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3803,23,1955,Orchard Oriole,Icterus spurius,FALSE,1,Natureserve 3.0,4788158,,10000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.5,BBS & RngG,US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3804,23,1968,Baltimore Oriole,Icterus galbula,FALSE,1,Natureserve 3.0,4701864,,12000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (Knutson; Will).,5,bbs07,,9.6,BBS,,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
3805,23,2002,Purple Finch,Carpodacus purpureus,FALSE,1,Natureserve 3.0,4516639,,6300000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.3,BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3806,23,2004,House Finch,Carpodacus mexicanus,FALSE,1,Natureserve 3.0,7550911,,45000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,3.7,BBS & RngG,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3807,23,2005,Red Crossbill,Loxia curvirostra,FALSE,1,Natureserve 3.0,16842625,,23000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,RngG & BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3808,23,2007,White-winged Crossbill,Loxia leucoptera,FALSE,1,Natureserve 3.0,16042276,,48000000,2,PIF BBS-based calculation 2008,,,,3,Will,no data,3,TB-c,Default to global sans regional difference justification (Will).,1,Will,Occasional irruptive breeding in MN; WI; and MI. (Will),,,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3809,23,2011,Pine Siskin,Spinus pinus,FALSE,1,Natureserve 3.0,7779269,,43000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG & Nwt,CA-US,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3810,23,2019,American Goldfinch,Spinus tristis,FALSE,1,Natureserve 3.0,7508019,,42000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,8.6,BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3811,23,2026,Evening Grosbeak,Coccothraustes vespertinus,FALSE,2,Natureserve 3.0,3930887,,4100000,3,PIF BBS-based calculation 2008,,BBS based pop estimate is right near border of PT 2 & 3; major population declines since 1990's suggest current score SHOULD be 3; but left at 2 for consitency with other BBS based estimates,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3812,23,2060,House Sparrow,Passer domesticus,TRUE,1,Natureserve 3.0,77653203,,540000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,1,RngG & BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
3813,24,98,Northern Bobwhite,Colinus virginianus,FALSE,1,Natureserve 3.0,4547428,,5800000,2,PIF BBS-based calculation 2009,,,Northern Bobwhite Conservation Initiative estimate of 6.4M in 1999 + BBS decline to 2007,5,BBS-08,,3,SE-PIF,,4,bbs07,,7.8,BBS & RngG,,15,TRUE,FALSE,FALSE,,TRUE,MA,FALSE,FALSE
3814,24,119,Ring-necked Pheasant,Phasianus colchicus,TRUE,1,Natureserve 3.0,14959690,,47000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,1,bbs07,,0,RngG & BBS,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
